报告期,经营活动产生的现金流量*,收到原保险合同保费取得的现金,收到再保业务现金净额,收到其他与经营活动有关的现金,保户储金净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付原保险合同赔付款项的现金,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付手续费的现金,支付的各项税费,支付其他与经营活动有关的现金,支付保单红利的现金,投资活动现金流出差额(合计平衡项目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差值(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,质押贷款净增加额,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差值(特殊报表科目),间接法-经营活动现金流量净额差值(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20200331,--,204687000000.0,--,2439000000.0,9691000000.0,--,181000000.0,--,216998000000.0,40254000000.0,5912000000.0,--,31696000000.0,4947000000.0,6384000000.0,1637000000.0,--,--,91689000000.0,859000000.0,125309000000.0,-56555000000.0,225176000000.0,34741000000.0,2000000.0,--,591000000.0,--,260510000000.0,283748000000.0,4461000000.0,1738000000.0,--,27118000000.0,--,317065000000.0,--,-56555000000.0,--,4479000000.0,124000000.0,--,--,124000000.0,--,4603000000.0,--,2107000000.0,549000000.0,53743000000.0,--,56399000000.0,--,-51796000000.0,16000000.0,16974000000.0,53306000000.0,70280000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200424
20191231,--,148972000000.0,--,1043000000.0,-2937000000.0,--,2598000000.0,--,149676000000.0,35334000000.0,5835000000.0,--,17715000000.0,223000000.0,8349000000.0,2893000000.0,--,--,71024000000.0,675000000.0,78652000000.0,-82242000000.0,232675000000.0,38173000000.0,37000000.0,--,-2977000000.0,--,267908000000.0,332694000000.0,12119000000.0,5337000000.0,--,--,--,350150000000.0,--,-82242000000.0,--,5927000000.0,97000000.0,--,--,--,--,6024000000.0,-200000000.0,1627000000.0,600000000.0,7957000000.0,--,9984000000.0,--,-3960000000.0,-61000000.0,-7611000000.0,0.0,-7611000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200326
20190930,--,125299000000.0,--,2750000000.0,2850000000.0,--,719000000.0,--,131618000000.0,37988000000.0,5690000000.0,--,18366000000.0,1879000000.0,7120000000.0,3370000000.0,--,--,74528000000.0,115000000.0,57090000000.0,-89365000000.0,192183000000.0,34123000000.0,18000000.0,--,1770000000.0,--,228094000000.0,307358000000.0,6883000000.0,3218000000.0,--,--,--,317459000000.0,--,-89365000000.0,--,2138000000.0,0.0,0.0,--,--,--,2138000000.0,--,1275000000.0,526000000.0,-36050000000.0,--,-33684000000.0,--,35822000000.0,111000000.0,3658000000.0,0.0,3658000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20191030
20190630,--,120671000000.0,--,1872000000.0,4050000000.0,--,8796000000.0,--,135389000000.0,49072000000.0,6456000000.0,--,20125000000.0,7956000000.0,8126000000.0,5431000000.0,--,--,96864000000.0,-302000000.0,38525000000.0,-93750000000.0,166478000000.0,32567000000.0,--,--,6688000000.0,--,205750000000.0,314048000000.0,6611000000.0,1052000000.0,--,--,--,299500000000.0,--,-93750000000.0,--,2271000000.0,26000000.0,0.0,--,--,--,2165000000.0,--,4441000000.0,660000000.0,-48431000000.0,--,-43330000000.0,--,45495000000.0,110000000.0,-9620000000.0,0.0,-9620000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190823
20190331,--,187527000000.0,--,2957000000.0,8861000000.0,--,6937000000.0,--,206282000000.0,54821000000.0,6150000000.0,--,23040000000.0,1755000000.0,5135000000.0,2665000000.0,--,--,94517000000.0,951000000.0,111765000000.0,17842000000.0,287661000000.0,37152000000.0,--,--,1419000000.0,--,326232000000.0,277277000000.0,7094000000.0,1808000000.0,--,22211000000.0,--,308390000000.0,--,17842000000.0,--,2625000000.0,34988000000.0,34988000000.0,132000000.0,--,--,37745000000.0,--,904000000.0,197000000.0,150076000000.0,--,151177000000.0,--,-113432000000.0,-105000000.0,16070000000.0,50809000000.0,66879000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190426
20181231,--,129323000000.0,--,852000000.0,2717000000.0,--,216000000.0,--,133108000000.0,39144000000.0,5547000000.0,--,13783000000.0,885000000.0,12782000000.0,3144000000.0,--,--,61989000000.0,-13296000000.0,71119000000.0,-159655000000.0,109883000000.0,27734000000.0,208000000.0,--,-3800000000.0,--,134025000000.0,275735000000.0,9039000000.0,8896000000.0,10000000.0,0.0,--,293680000000.0,--,-159655000000.0,--,1998000000.0,-3000000.0,--,--,72515000000.0,--,74510000000.0,--,1116000000.0,15000000.0,--,--,1131000000.0,--,73379000000.0,84000000.0,-15073000000.0,0.0,-15073000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190328
20180930,--,112810000000.0,--,3279000000.0,9423000000.0,--,--,--,126410000000.0,55061000000.0,4991000000.0,--,13871000000.0,525000000.0,3994000000.0,4689000000.0,--,--,94149000000.0,11018000000.0,32261000000.0,-38449000000.0,88649000000.0,30379000000.0,31000000.0,--,3495000000.0,--,122554000000.0,150683000000.0,7037000000.0,3283000000.0,0.0,0.0,--,161003000000.0,--,-38449000000.0,--,499000000.0,0.0,--,--,17564000000.0,--,18063000000.0,--,3941000000.0,0.0,--,--,3941000000.0,--,14122000000.0,-25000000.0,7909000000.0,0.0,7909000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181026
20180630,--,115289000000.0,--,1992000000.0,7404000000.0,--,--,--,124685000000.0,48377000000.0,5157000000.0,--,18778000000.0,10080000000.0,7020000000.0,7113000000.0,--,--,103295000000.0,6770000000.0,21390000000.0,-26091000000.0,138271000000.0,34346000000.0,22000000.0,--,10881000000.0,--,183520000000.0,194990000000.0,9576000000.0,5023000000.0,0.0,22000000.0,--,209611000000.0,--,-26091000000.0,--,1047000000.0,-4000000.0,--,--,10970000000.0,--,12013000000.0,--,8867000000.0,--,--,--,9179000000.0,--,2834000000.0,146000000.0,-1721000000.0,0.0,-1721000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180824
20180331,--,207189000000.0,--,2101000000.0,4033000000.0,--,--,--,213323000000.0,143436000000.0,6127000000.0,--,16664000000.0,1572000000.0,7474000000.0,3546000000.0,--,--,190541000000.0,11722000000.0,22782000000.0,-14178000000.0,191851000000.0,33386000000.0,13000000.0,--,15682000000.0,--,240932000000.0,243158000000.0,8556000000.0,2344000000.0,299000000.0,753000000.0,--,255110000000.0,--,-14178000000.0,--,16000000.0,734000000.0,--,--,3783000000.0,--,4533000000.0,--,1905000000.0,--,--,--,1905000000.0,--,2628000000.0,-124000000.0,11108000000.0,48586000000.0,59694000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180427
20171231,--,90326000000.0,--,2492000000.0,1834000000.0,--,2417000000.0,--,97069000000.0,43394000000.0,5012000000.0,--,14884000000.0,2117000000.0,6437000000.0,3238000000.0,--,--,75868000000.0,786000000.0,21201000000.0,-25466000000.0,219937000000.0,32927000000.0,-720000000.0,--,-5007000000.0,--,247137000000.0,262948000000.0,6762000000.0,2893000000.0,0.0,--,--,272603000000.0,--,-25466000000.0,--,2908000000.0,2972000000.0,--,--,--,--,12108000000.0,10000000000.0,808000000.0,--,--,--,13220000000.0,--,-1112000000.0,-175000000.0,-5552000000.0,0.0,-5552000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180323
20170930,--,108856000000.0,--,1747000000.0,3762000000.0,--,4245000000.0,--,118610000000.0,51084000000.0,4241000000.0,--,12425000000.0,1986000000.0,7920000000.0,4241000000.0,--,--,81713000000.0,-184000000.0,36897000000.0,48284000000.0,277146000000.0,33407000000.0,801000000.0,--,-9910000000.0,--,301444000000.0,245747000000.0,4289000000.0,3124000000.0,0.0,--,--,253160000000.0,--,48284000000.0,--,-2511000000.0,0.0,--,--,--,--,-70021000000.0,0.0,4112000000.0,--,--,--,8958000000.0,--,-78979000000.0,102000000.0,6304000000.0,0.0,6304000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20171027
20170630,--,93379000000.0,--,2035000000.0,8586000000.0,--,26720000000.0,--,130720000000.0,57375000000.0,4857000000.0,--,16670000000.0,2674000000.0,4408000000.0,7736000000.0,--,--,93809000000.0,89000000.0,36911000000.0,-63423000000.0,208904000000.0,35175000000.0,1000000.0,--,17851000000.0,--,261931000000.0,320502000000.0,2867000000.0,1586000000.0,--,--,--,325354000000.0,--,-63423000000.0,--,749000000.0,--,--,--,56628000000.0,--,57526000000.0,--,6920000000.0,--,--,--,35670000000.0,--,21856000000.0,-126000000.0,-4782000000.0,0.0,-4782000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20170825
20170331,--,203514000000.0,--,1423000000.0,23403000000.0,--,51270000000.0,--,279610000000.0,135079000000.0,4914000000.0,--,18864000000.0,1545000000.0,7919000000.0,4842000000.0,--,--,173629000000.0,466000000.0,105981000000.0,-133071000000.0,190638000000.0,25517000000.0,21000000.0,--,4041000000.0,--,220217000000.0,349675000000.0,1597000000.0,2016000000.0,--,--,--,353288000000.0,--,-133071000000.0,--,2888000000.0,--,--,--,10882000000.0,--,13770000000.0,--,1130000000.0,--,--,--,1130000000.0,--,12640000000.0,20000000.0,-14430000000.0,67046000000.0,52616000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20170428
