报告期,经营活动产生的现金流量*,收到原保险合同保费取得的现金,收到再保业务现金净额,收到其他与经营活动有关的现金,保户储金净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付原保险合同赔付款项的现金,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付手续费的现金,支付的各项税费,支付其他与经营活动有关的现金,支付保单红利的现金,投资活动现金流出差额(合计平衡项目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差值(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,质押贷款净增加额,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差值(特殊报表科目),间接法-经营活动现金流量净额差值(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20200331,--,51406000000.0,--,232000000.0,2988000000.0,--,--,--,54626000000.0,17417000000.0,3104000000.0,--,4460000000.0,422000000.0,498000000.0,--,--,--,25929000000.0,28000000.0,28697000000.0,-30724000000.0,66753000000.0,9996000000.0,1000000.0,--,4476000000.0,--,81226000000.0,111080000000.0,243000000.0,572000000.0,34000000.0,21000000.0,--,111950000000.0,--,-30724000000.0,--,37000000.0,--,--,--,21177000000.0,--,21214000000.0,--,18000000.0,2000000.0,145000000.0,--,165000000.0,--,21049000000.0,95000000.0,19117000000.0,11765000000.0,30882000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200429
20191231,--,36863000000.0,--,338000000.0,141000000.0,--,--,--,37360000000.0,15466000000.0,1974000000.0,--,4333000000.0,119000000.0,1066000000.0,5000000.0,--,--,23346000000.0,383000000.0,14014000000.0,-43791000000.0,41376000000.0,11068000000.0,24000000.0,--,-3385000000.0,--,49083000000.0,88129000000.0,1062000000.0,2198000000.0,25000000.0,--,--,92874000000.0,--,-43791000000.0,--,287000000.0,--,--,--,30488000000.0,--,30775000000.0,--,222000000.0,--,4145000000.0,--,4367000000.0,--,26408000000.0,-38000000.0,-3407000000.0,0.0,-3407000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200326
20190930,--,33420000000.0,--,73000000.0,1036000000.0,--,--,--,34529000000.0,16835000000.0,1849000000.0,--,3943000000.0,541000000.0,560000000.0,18000000.0,--,--,23979000000.0,233000000.0,10550000000.0,638000000.0,43735000000.0,7456000000.0,15000000.0,--,814000000.0,--,52020000000.0,49006000000.0,1018000000.0,1331000000.0,27000000.0,--,--,51382000000.0,--,638000000.0,--,-2000000.0,--,--,--,-6571000000.0,--,-6573000000.0,--,--,--,140000000.0,--,2461000000.0,--,-9034000000.0,--,2223000000.0,0.0,2223000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20191031
20190630,--,30873000000.0,--,644000000.0,790000000.0,--,--,--,32283000000.0,16939000000.0,1917000000.0,--,4217000000.0,709000000.0,526000000.0,18000000.0,--,--,24534000000.0,--,7749000000.0,-31724000000.0,50189000000.0,9774000000.0,--,--,2597000000.0,--,62562000000.0,92393000000.0,939000000.0,935000000.0,19000000.0,--,--,94286000000.0,--,-31724000000.0,--,16000000.0,--,--,--,25247000000.0,--,25263000000.0,--,--,--,147000000.0,--,147000000.0,--,25116000000.0,--,1228000000.0,0.0,1228000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190829
20190331,--,39542000000.0,24000000.0,260000000.0,2324000000.0,--,--,--,42150000000.0,24012000000.0,2945000000.0,--,4215000000.0,214000000.0,974000000.0,1000000.0,--,--,32361000000.0,--,9789000000.0,-10759000000.0,44852000000.0,6628000000.0,--,--,37000000.0,--,51517000000.0,60878000000.0,802000000.0,578000000.0,18000000.0,--,--,62276000000.0,--,-10759000000.0,--,25000000.0,--,--,--,3862000000.0,--,3887000000.0,--,--,--,114000000.0,--,114000000.0,--,3773000000.0,-87000000.0,2716000000.0,9005000000.0,11721000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190427
20181231,--,26522000000.0,--,109000000.0,344000000.0,--,0.0,--,26975000000.0,15895000000.0,2095000000.0,--,4410000000.0,328000000.0,1001000000.0,20000000.0,--,--,23919000000.0,170000000.0,3056000000.0,7630000000.0,44946000000.0,10676000000.0,1000000.0,--,0.0,--,55623000000.0,43889000000.0,936000000.0,3260000000.0,28000000.0,-120000000.0,--,47993000000.0,--,7630000000.0,--,0.0,--,--,--,--,--,-11982000000.0,--,224000000.0,0.0,-4076966000000.0,--,8984000000.0,--,-20966000000.0,-11000000.0,-10291000000.0,0.0,-10291000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190321
20180930,--,31308000000.0,--,295000000.0,1960000000.0,--,13000000.0,--,33576000000.0,18748000000.0,1968000000.0,--,4479000000.0,568000000.0,1005000000.0,71000000.0,--,--,26999000000.0,160000000.0,6577000000.0,-6605000000.0,23848000000.0,7251000000.0,0.0,--,-620000000.0,--,30479000000.0,33222000000.0,1096000000.0,1192000000.0,8000000.0,-155527000000.0,--,37084000000.0,--,-6605000000.0,--,5000000.0,--,--,--,-16324000000.0,--,-16319000000.0,--,--,--,1440913000000.0,--,-2643239000000.0,--,-17893000000.0,71000000.0,-17850000000.0,0.0,-17850000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181027
20180630,--,28750000000.0,--,189000000.0,934000000.0,--,--,--,29852000000.0,16508000000.0,1652000000.0,--,3866000000.0,2187000000.0,891000000.0,--,--,--,25228000000.0,--,4624000000.0,-4621000000.0,31204000000.0,9694000000.0,--,--,-429000000.0,--,40470000000.0,42153000000.0,1233000000.0,1705000000.0,0.0,109407000000.0,--,45091000000.0,--,-4621000000.0,--,95000000.0,--,--,--,24141000000.0,--,24236000000.0,--,--,--,1323787000000.0,--,1323787000000.0,--,24236000000.0,132000000.0,24371000000.0,0.0,24371000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180829
20180331,--,35809000000.0,34000000.0,194000000.0,2138000000.0,--,--,--,38175000000.0,30881000000.0,2999000000.0,--,3567000000.0,302000000.0,915000000.0,--,--,--,38664000000.0,--,-489000000.0,350000000.0,54826000000.0,5528000000.0,--,--,1058000000.0,--,61412000000.0,58349000000.0,1062000000.0,1649000000.0,2000000.0,47686000000.0,--,61062000000.0,--,350000000.0,--,15000000.0,--,--,--,4165000000.0,--,4180000000.0,--,--,--,1321026000000.0,--,1321026000000.0,--,4180000000.0,-78000000.0,3963000000.0,8812000000.0,12775000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180427
20171231,--,22991000000.0,-60000000.0,-420000000.0,158000000.0,--,51000000.0,--,22720000000.0,11859000000.0,2044000000.0,--,3945000000.0,169000000.0,1169000000.0,3000000.0,--,--,19189000000.0,--,3531000000.0,6226000000.0,39444000000.0,10000000000.0,405000000.0,--,44457000000.0,--,-173368000000.0,45846000000.0,1151000000.0,2139000000.0,--,-228743000000.0,--,-179594000000.0,--,6226000000.0,--,--,--,--,--,1297715000000.0,--,1297715000000.0,--,182000000.0,--,-5713163000000.0,--,-5712981000000.0,--,-12561000000.0,-58000000.0,-2862000000.0,0.0,-2862000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180321
20170930,--,28462000000.0,1000000.0,1068000000.0,305000000.0,--,4000000.0,--,29840000000.0,14721000000.0,1967000000.0,--,3420000000.0,307000000.0,883000000.0,--,--,--,21299000000.0,--,8541000000.0,-2647000000.0,46808000000.0,8836000000.0,3000000.0,--,74036000000.0,--,129683000000.0,54045000000.0,1003000000.0,1251000000.0,--,76031000000.0,--,132330000000.0,--,-2647000000.0,--,--,--,--,--,1797162000000.0,--,1797162000000.0,--,--,--,1804973000000.0,--,1806931000000.0,--,-9769000000.0,-30000000.0,-3905000000.0,0.0,-3905000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20171028
20170630,--,22952000000.0,--,202000000.0,606000000.0,--,9000000.0,--,24044000000.0,13678000000.0,2481000000.0,--,4574000000.0,1866000000.0,752000000.0,--,--,--,23351000000.0,--,693000000.0,8440000000.0,84515000000.0,9574000000.0,--,--,63998000000.0,--,158088000000.0,80517000000.0,782000000.0,378000000.0,--,67974000000.0,--,149648000000.0,--,8440000000.0,--,--,--,--,--,1834345000000.0,--,1834345000000.0,--,--,--,1846720000000.0,--,1846720000000.0,--,-12375000000.0,-107000000.0,-3349000000.0,0.0,-3349000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20170830
20170331,--,33420000000.0,--,208000000.0,1570000000.0,--,12000000.0,--,35210000000.0,31801000000.0,3333000000.0,--,3882000000.0,164000000.0,930000000.0,--,--,--,40110000000.0,--,-4900000000.0,7266000000.0,69410000000.0,7086000000.0,--,--,85183000000.0,--,161679000000.0,68665000000.0,233000000.0,226000000.0,3000000.0,85286000000.0,--,154413000000.0,--,7266000000.0,--,--,--,--,--,2094035000000.0,--,2094035000000.0,--,--,--,2091692000000.0,--,2091692000000.0,--,2343000000.0,-11000000.0,4698000000.0,14230000000.0,18928000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20170429
