报告期,经营活动产生的现金流量*,收到原保险合同保费取得的现金,收到再保业务现金净额,收到其他与经营活动有关的现金,保户储金净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付原保险合同赔付款项的现金,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付手续费的现金,支付的各项税费,支付其他与经营活动有关的现金,支付保单红利的现金,投资活动现金流出差额(合计平衡项目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差值(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,质押贷款净增加额,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差值(特殊报表科目),间接法-经营活动现金流量净额差值(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20200331,--,204687000000.0,--,2439000000.0,9691000000.0,--,181000000.0,--,216998000000.0,40254000000.0,5912000000.0,--,31696000000.0,4947000000.0,6384000000.0,1637000000.0,--,--,91689000000.0,859000000.0,125309000000.0,-56555000000.0,225176000000.0,34741000000.0,2000000.0,--,591000000.0,--,260510000000.0,283748000000.0,4461000000.0,1738000000.0,--,27118000000.0,--,317065000000.0,--,-56555000000.0,--,4479000000.0,124000000.0,--,--,124000000.0,--,4603000000.0,--,2107000000.0,549000000.0,53743000000.0,--,56399000000.0,--,-51796000000.0,16000000.0,16974000000.0,53306000000.0,70280000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200424
20191231,--,582469000000.0,--,8622000000.0,12824000000.0,--,19050000000.0,--,622965000000.0,177215000000.0,24131000000.0,--,79246000000.0,11813000000.0,28730000000.0,14359000000.0,--,--,336933000000.0,1439000000.0,286032000000.0,-247515000000.0,878997000000.0,142015000000.0,72000000.0,--,6900000000.0,--,1027984000000.0,1231377000000.0,32707000000.0,11415000000.0,--,--,--,1275499000000.0,--,-247515000000.0,--,12961000000.0,35111000000.0,--,--,--,--,48072000000.0,365000000.0,8247000000.0,1983000000.0,73552000000.0,--,84147000000.0,--,-36075000000.0,55000000.0,2497000000.0,50809000000.0,53306000000.0,--,59014000000.0,8062000000.0,2532000000.0,314000000.0,336000000.0,--,--,-7000000.0,--,-14419000000.0,--,-147433000000.0,--,--,--,-8615000000.0,40775000000.0,--,345473000000.0,--,286032000000.0,--,--,--,53306000000.0,50809000000.0,--,--,--,--,2497000000.0,20200326
20190930,--,433497000000.0,--,7579000000.0,15761000000.0,--,16452000000.0,--,473289000000.0,141881000000.0,18296000000.0,--,61531000000.0,11590000000.0,20381000000.0,11466000000.0,--,--,265909000000.0,764000000.0,207380000000.0,-165273000000.0,646322000000.0,103842000000.0,35000000.0,--,9877000000.0,--,760076000000.0,898683000000.0,20588000000.0,6078000000.0,--,--,--,925349000000.0,--,-165273000000.0,--,7034000000.0,35014000000.0,34988000000.0,--,--,--,42048000000.0,565000000.0,6620000000.0,1383000000.0,65595000000.0,--,74163000000.0,--,-32115000000.0,116000000.0,10108000000.0,50809000000.0,60917000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20191030
20190630,--,308198000000.0,--,4829000000.0,12911000000.0,--,15733000000.0,--,341671000000.0,103893000000.0,12606000000.0,--,43165000000.0,9711000000.0,13261000000.0,8096000000.0,--,--,191381000000.0,649000000.0,150290000000.0,-75908000000.0,454139000000.0,69719000000.0,17000000.0,--,8107000000.0,--,531982000000.0,591325000000.0,13705000000.0,2860000000.0,--,--,--,607890000000.0,--,-75908000000.0,--,4896000000.0,35014000000.0,34988000000.0,--,--,--,39910000000.0,--,5345000000.0,857000000.0,101645000000.0,--,107847000000.0,--,-67937000000.0,5000000.0,6450000000.0,50809000000.0,57259000000.0,--,37929000000.0,3366000000.0,1211000000.0,156000000.0,152000000.0,--,--,2000000.0,--,-11849000000.0,--,-73460000000.0,--,--,--,-32713000000.0,-28398000000.0,--,253894000000.0,--,150290000000.0,--,--,--,57259000000.0,50809000000.0,--,--,--,--,6450000000.0,20190823
20190331,--,187527000000.0,--,2957000000.0,8861000000.0,--,6937000000.0,--,206282000000.0,54821000000.0,6150000000.0,--,23040000000.0,1755000000.0,5135000000.0,2665000000.0,--,--,94517000000.0,951000000.0,111765000000.0,17842000000.0,287661000000.0,37152000000.0,--,--,1419000000.0,--,326232000000.0,277277000000.0,7094000000.0,1808000000.0,--,22211000000.0,--,308390000000.0,--,17842000000.0,--,2625000000.0,34988000000.0,34988000000.0,132000000.0,--,--,37745000000.0,--,904000000.0,197000000.0,150076000000.0,--,151177000000.0,--,-113432000000.0,-105000000.0,16070000000.0,50809000000.0,66879000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190426
20181231,--,564611000000.0,--,8224000000.0,23577000000.0,--,1114000000.0,--,597526000000.0,286018000000.0,21822000000.0,--,63096000000.0,13062000000.0,31270000000.0,18492000000.0,--,--,449974000000.0,16214000000.0,147552000000.0,-238373000000.0,528654000000.0,125845000000.0,274000000.0,--,26258000000.0,--,681031000000.0,864566000000.0,34208000000.0,19546000000.0,309000000.0,775000000.0,--,919404000000.0,--,-238373000000.0,--,3560000000.0,727000000.0,--,--,104832000000.0,--,109119000000.0,--,15829000000.0,327000000.0,--,--,16156000000.0,--,92963000000.0,81000000.0,2223000000.0,48586000000.0,50809000000.0,--,11936000000.0,8210000000.0,2111000000.0,269000000.0,258000000.0,--,--,-80000000.0,--,8148000000.0,--,-112401000000.0,--,-4412000000.0,--,-8070000000.0,59085000000.0,--,178086000000.0,--,147552000000.0,--,--,--,50809000000.0,48586000000.0,--,--,--,--,2223000000.0,20190328
20180930,--,435288000000.0,--,7372000000.0,20860000000.0,--,898000000.0,--,464418000000.0,246874000000.0,16275000000.0,--,49313000000.0,12177000000.0,18488000000.0,15348000000.0,--,--,387985000000.0,29510000000.0,76433000000.0,-78718000000.0,418771000000.0,98111000000.0,66000000.0,--,30058000000.0,--,547006000000.0,588831000000.0,25169000000.0,10650000000.0,299000000.0,775000000.0,--,625724000000.0,--,-78718000000.0,--,1562000000.0,730000000.0,--,--,32317000000.0,--,34609000000.0,--,14713000000.0,312000000.0,--,--,15025000000.0,--,19584000000.0,-3000000.0,17296000000.0,48586000000.0,65882000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181026
20180630,--,322478000000.0,--,4093000000.0,11437000000.0,--,--,--,338008000000.0,191813000000.0,11284000000.0,--,35442000000.0,11652000000.0,14494000000.0,10659000000.0,--,--,293836000000.0,18492000000.0,44172000000.0,-40269000000.0,330122000000.0,67732000000.0,35000000.0,--,26563000000.0,--,424452000000.0,438148000000.0,18132000000.0,7367000000.0,299000000.0,775000000.0,--,464721000000.0,--,-40269000000.0,--,1063000000.0,730000000.0,--,--,14753000000.0,--,16546000000.0,--,10772000000.0,312000000.0,--,--,11084000000.0,--,5462000000.0,22000000.0,9387000000.0,48586000000.0,57973000000.0,--,16703000000.0,1269000000.0,1023000000.0,126000000.0,113000000.0,--,--,-3000000.0,--,5260000000.0,--,-56948000000.0,--,--,--,-26796000000.0,-5428000000.0,--,108853000000.0,--,44172000000.0,--,--,--,57973000000.0,48586000000.0,--,--,--,--,9387000000.0,20180824
20180331,--,207189000000.0,--,2101000000.0,4033000000.0,--,--,--,213323000000.0,143436000000.0,6127000000.0,--,16664000000.0,1572000000.0,7474000000.0,3546000000.0,--,--,190541000000.0,11722000000.0,22782000000.0,-14178000000.0,191851000000.0,33386000000.0,13000000.0,--,15682000000.0,--,240932000000.0,243158000000.0,8556000000.0,2344000000.0,299000000.0,753000000.0,--,255110000000.0,--,-14178000000.0,--,16000000.0,734000000.0,--,--,3783000000.0,--,4533000000.0,--,1905000000.0,--,--,--,1905000000.0,--,2628000000.0,-124000000.0,11108000000.0,48586000000.0,59694000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20180427
20171231,--,496075000000.0,--,7697000000.0,37585000000.0,--,84652000000.0,--,626009000000.0,286932000000.0,19024000000.0,--,62843000000.0,8322000000.0,26684000000.0,20057000000.0,--,--,425019000000.0,1157000000.0,200990000000.0,-173676000000.0,896625000000.0,127026000000.0,103000000.0,--,6975000000.0,--,1030729000000.0,1178872000000.0,15515000000.0,9619000000.0,399000000.0,--,--,1204405000000.0,--,-173676000000.0,--,4034000000.0,3121000000.0,--,--,6228000000.0,--,13383000000.0,38000000000.0,12970000000.0,8008000000.0,--,--,58978000000.0,--,-45595000000.0,-179000000.0,-18460000000.0,67046000000.0,48586000000.0,--,32752000000.0,2846000000.0,1787000000.0,255000000.0,198000000.0,--,--,-42000000.0,--,-3869000000.0,--,-123280000000.0,--,--,--,-1674000000.0,39150000000.0,--,252867000000.0,--,200990000000.0,--,--,--,48586000000.0,67046000000.0,--,--,--,--,-18460000000.0,20180323
20170930,--,405749000000.0,--,5205000000.0,35751000000.0,--,82235000000.0,--,528940000000.0,243538000000.0,14012000000.0,--,47959000000.0,6205000000.0,20247000000.0,16819000000.0,--,--,349151000000.0,371000000.0,179789000000.0,-148210000000.0,676688000000.0,94099000000.0,823000000.0,--,11982000000.0,--,783592000000.0,915924000000.0,8753000000.0,6726000000.0,399000000.0,--,--,931802000000.0,--,-148210000000.0,--,1126000000.0,149000000.0,--,--,--,--,1275000000.0,28000000000.0,12162000000.0,--,5596000000.0,--,45758000000.0,--,-44483000000.0,-4000000.0,-12908000000.0,67046000000.0,54138000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20171027
20170630,--,296893000000.0,--,3458000000.0,31989000000.0,--,77990000000.0,--,410330000000.0,192454000000.0,9771000000.0,--,35534000000.0,4219000000.0,12327000000.0,12578000000.0,--,--,267438000000.0,555000000.0,142892000000.0,-196494000000.0,399542000000.0,60692000000.0,22000000.0,--,21892000000.0,--,482148000000.0,670177000000.0,4464000000.0,3602000000.0,399000000.0,399000000.0,--,678642000000.0,--,-196494000000.0,--,3637000000.0,149000000.0,--,--,67510000000.0,--,71296000000.0,28000000000.0,8050000000.0,750000000.0,--,--,36800000000.0,--,34496000000.0,-106000000.0,-19212000000.0,67046000000.0,47834000000.0,--,12492000000.0,1687000000.0,878000000.0,121000000.0,93000000.0,--,--,-7000000.0,--,-3713000000.0,--,-54106000000.0,--,--,--,-17587000000.0,-834000000.0,--,203868000000.0,--,142892000000.0,--,--,--,47834000000.0,67046000000.0,--,--,--,--,-19212000000.0,20170825
20170331,--,203514000000.0,--,1423000000.0,23403000000.0,--,51270000000.0,--,279610000000.0,135079000000.0,4914000000.0,--,18864000000.0,1545000000.0,7919000000.0,4842000000.0,--,--,173629000000.0,466000000.0,105981000000.0,-133071000000.0,190638000000.0,25517000000.0,21000000.0,--,4041000000.0,--,220217000000.0,349675000000.0,1597000000.0,2016000000.0,--,--,--,353288000000.0,--,-133071000000.0,--,2888000000.0,--,--,--,10882000000.0,--,13770000000.0,--,1130000000.0,--,--,--,1130000000.0,--,12640000000.0,20000000.0,-14430000000.0,67046000000.0,52616000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20170428
20161231,--,432979000000.0,--,6035000000.0,112346000000.0,--,1539000000.0,--,552899000000.0,270148000000.0,16486000000.0,--,50907000000.0,11628000000.0,21319000000.0,18530000000.0,--,--,463801000000.0,74783000000.0,89098000000.0,-104703000000.0,761937000000.0,99280000000.0,115000000.0,--,--,--,861332000000.0,931203000000.0,7483000000.0,5310000000.0,11000000.0,22028000000.0,--,966035000000.0,--,-104703000000.0,--,2939000000.0,13831000000.0,--,--,49999000000.0,--,66769000000.0,30000000000.0,17299000000.0,13200000000.0,--,--,60499000000.0,--,6270000000.0,285000000.0,-9050000000.0,76096000000.0,67046000000.0,--,19585000000.0,2682000000.0,1699000000.0,229000000.0,155000000.0,--,--,-23000000.0,--,4229000000.0,--,-112951000000.0,--,--,--,-4090000000.0,122533000000.0,--,55050000000.0,--,89098000000.0,--,--,--,67046000000.0,76096000000.0,--,--,--,--,-9050000000.0,20170324
