报告期,营业收入*,已赚保费,保费业务收入,其中:分保费收入,减:分出保费,提取未到期责任准备金,投资净收益,其中:对联营企业和合营企业的投资收益,净敞口套期收益,公允价值变动净收益,汇兑净收益,其他收益,其他业务收入,资产处置收益,营业支出*,退保金,赔付支出,减:摊回赔付支出,提取保险责任准备金,减:摊回保险责任准备金,保户红利支出,分保费用,营业税金及附加,手续费及佣金支出,管理费用,减:摊回分保费用,其他业务成本,资产减值损失,信用减值损失,加:营业利润差额(特殊报表科目),营业利润差额(合计平衡项目),营业利润*,加:营业外收入,减:营业外支出,其中:非流动资产处置净损失,加:利润总额差额(特殊报表科目),利润总额差额(合计平衡项目),利润总额*,减:所得税,加:未确认的投资损失,加:净利润差额(特殊报表科目),净利润差额(合计平衡项目),净利润*,减:少数股东损益,归属于母公司所有者的净利润,加:其他综合收益,综合收益总额*,减:归属于少数股东的综合收益总额,归属于母公司普通股东综合收益总额,每股收益*,基本每股收益,稀释每股收益,公告日期#
20200331,68148000000.0,56919000000.0,58245000000.0,--,738000000.0,588000000.0,12392000000.0,34000000.0,--,-1512000000.0,104000000.0,16000000.0,229000000.0,--,62567000000.0,2288000000.0,17295000000.0,235000000.0,34184000000.0,111000000.0,141000000.0,--,39000000.0,4812000000.0,2730000000.0,160000000.0,1012000000.0,572000000.0,--,--,--,5581000000.0,4000000.0,16000000.0,--,--,--,5569000000.0,933000000.0,--,--,--,4636000000.0,1000000.0,4635000000.0,-1526000000.0,3110000000.0,1000000.0,3109000000.0,--,1.49,1.49,20200429
20191231,41724000000.0,30184000000.0,30219000000.0,--,485000000.0,-450000000.0,9347000000.0,282000000.0,--,2014000000.0,-55000000.0,24000000.0,211000000.0,--,40786000000.0,3012000000.0,12121000000.0,337000000.0,16136000000.0,13000000.0,5000000.0,--,78000000.0,3845000000.0,4834000000.0,202000000.0,957000000.0,350000000.0,--,--,--,938000000.0,9000000.0,47000000.0,--,--,--,900000000.0,-656000000.0,--,--,--,1556000000.0,0.0,1556000000.0,3085000000.0,4641000000.0,0.0,4641000000.0,--,0.5,0.5,20200326
20190930,42610000000.0,33181000000.0,33918000000.0,--,694000000.0,43000000.0,9053000000.0,42000000.0,--,80000000.0,90000000.0,31000000.0,175000000.0,--,40149000000.0,3105000000.0,13861000000.0,242000000.0,14980000000.0,120000000.0,18000000.0,--,26000000.0,4083000000.0,3098000000.0,205000000.0,879000000.0,666000000.0,--,--,--,2461000000.0,4000000.0,36000000.0,--,--,--,2429000000.0,-29000000.0,--,--,--,2458000000.0,0.0,2458000000.0,781000000.0,3239000000.0,0.0,3239000000.0,--,0.79,0.79,20191031
20190630,40667000000.0,30036000000.0,30825000000.0,--,695000000.0,94000000.0,10440000000.0,197000000.0,--,-42000000.0,102000000.0,10000000.0,121000000.0,--,34823000000.0,2985000000.0,13619000000.0,261000000.0,10076000000.0,170000000.0,4000000.0,--,57000000.0,4217000000.0,2930000000.0,181000000.0,736000000.0,811000000.0,--,--,--,5844000000.0,4000000.0,26000000.0,--,--,--,5822000000.0,-1356000000.0,--,--,--,7178000000.0,0.0,7178000000.0,-1356000000.0,5822000000.0,0.0,5822000000.0,--,2.3,2.3,20190829
20190331,49565000000.0,42002000000.0,43169000000.0,--,553000000.0,614000000.0,6889000000.0,-19000000.0,--,595000000.0,-97000000.0,1000000.0,175000000.0,--,45522000000.0,3888000000.0,21047000000.0,205000000.0,12542000000.0,96000000.0,15000000.0,--,31000000.0,4726000000.0,2921000000.0,158000000.0,602000000.0,209000000.0,--,--,--,4043000000.0,54000000.0,27000000.0,--,--,--,4070000000.0,702000000.0,--,--,--,3368000000.0,1000000.0,3367000000.0,4241000000.0,7609000000.0,1000000.0,7608000000.0,--,1.08,1.08,20190427
20181231,30671000000.0,22346000000.0,22278000000.0,--,421000000.0,-489000000.0,8484000000.0,268000000.0,--,-324000000.0,-16000000.0,15000000.0,166000000.0,--,30360000000.0,3174000000.0,12949000000.0,256000000.0,5269000000.0,70000000.0,20000000.0,--,62000000.0,3631000000.0,3873000000.0,181000000.0,847000000.0,1042000000.0,--,--,--,311000000.0,8000000.0,54000000.0,--,--,--,265000000.0,45000000.0,--,--,--,220000000.0,0.0,220000000.0,-1214000000.0,-994000000.0,0.0,-994000000.0,--,0.07,0.07,20190321
20180930,39827000000.0,31316000000.0,32138000000.0,--,635000000.0,187000000.0,8102000000.0,-85000000.0,--,145000000.0,91000000.0,9000000.0,164000000.0,--,37311000000.0,4109000000.0,15741000000.0,184000000.0,9290000000.0,99000000.0,71000000.0,--,25000000.0,4421000000.0,3160000000.0,184000000.0,695000000.0,266000000.0,--,--,--,2516000000.0,20000000.0,39000000.0,--,--,--,2497000000.0,594000000.0,--,--,--,1903000000.0,0.0,1903000000.0,-1070000000.0,833000000.0,0.0,833000000.0,--,0.61,0.61,20181027
20180630,37510000000.0,27666000000.0,28436000000.0,--,472000000.0,298000000.0,9592000000.0,134000000.0,--,-89000000.0,145000000.0,40000000.0,156000000.0,--,33345000000.0,6804000000.0,9959000000.0,158000000.0,8489000000.0,72000000.0,12000000.0,--,54000000.0,4507000000.0,2894000000.0,169000000.0,737000000.0,288000000.0,--,--,--,4165000000.0,5000000.0,26000000.0,--,--,--,4144000000.0,954000000.0,--,--,--,3190000000.0,0.0,3190000000.0,-1292000000.0,1898000000.0,0.0,1898000000.0,--,1.02,1.02,20180829
20180331,46159000000.0,38619000000.0,39434000000.0,--,404000000.0,411000000.0,7625000000.0,87000000.0,--,-111000000.0,-125000000.0,4000000.0,147000000.0,--,42536000000.0,18952000000.0,12486000000.0,156000000.0,3704000000.0,89000000.0,23000000.0,--,25000000.0,4149000000.0,2634000000.0,59000000.0,666000000.0,201000000.0,--,--,--,3623000000.0,3000000.0,22000000.0,--,--,--,3604000000.0,994000000.0,--,--,--,2610000000.0,1000000.0,2609000000.0,-812000000.0,1798000000.0,1000000.0,1797000000.0,--,0.84,0.84,20180427
20171231,28542000000.0,19502000000.0,19454000000.0,--,341000000.0,-389000000.0,8874000000.0,213000000.0,--,-4000000.0,-53000000.0,18000000.0,179000000.0,--,28029000000.0,4440000000.0,7753000000.0,188000000.0,8155000000.0,-39000000.0,3000000.0,--,70000000.0,2984000000.0,3935000000.0,153000000.0,770000000.0,221000000.0,--,--,--,513000000.0,11000000.0,48000000.0,--,--,--,476000000.0,135000000.0,--,--,--,341000000.0,0.0,341000000.0,-231000000.0,110000000.0,0.0,110000000.0,--,0.11,0.11,20180321
20170930,38497000000.0,28277000000.0,28601000000.0,--,287000000.0,37000000.0,10186000000.0,-35000000.0,--,-10000000.0,-111000000.0,27000000.0,128000000.0,--,36503000000.0,7347000000.0,7199000000.0,194000000.0,14012000000.0,1000000.0,--,--,24000000.0,4127000000.0,3099000000.0,53000000.0,781000000.0,161000000.0,--,--,--,1994000000.0,7000000.0,26000000.0,--,--,--,1975000000.0,169000000.0,--,--,--,1806000000.0,--,1805000000.0,83000000.0,1889000000.0,--,1888000000.0,--,0.58,0.58,20171028
20170630,32498000000.0,23444000000.0,23988000000.0,--,333000000.0,211000000.0,8941000000.0,103000000.0,--,40000000.0,-138000000.0,--,188000000.0,--,30270000000.0,5515000000.0,7826000000.0,118000000.0,8910000000.0,-2000000.0,--,--,58000000.0,3619000000.0,3334000000.0,19000000.0,848000000.0,295000000.0,--,--,--,2228000000.0,2000000.0,35000000.0,--,--,--,2195000000.0,795000000.0,--,--,--,1400000000.0,--,1400000000.0,178000000.0,1578000000.0,--,1578000000.0,--,0.45,0.45,20170830
20170331,44595000000.0,36705000000.0,37251000000.0,--,303000000.0,243000000.0,7648000000.0,15000000.0,--,98000000.0,-19000000.0,--,163000000.0,--,41829000000.0,16604000000.0,15601000000.0,170000000.0,-201000000.0,50000000.0,--,--,17000000.0,5175000000.0,3682000000.0,48000000.0,795000000.0,424000000.0,--,--,--,2766000000.0,2000000.0,84000000.0,--,--,--,2684000000.0,847000000.0,--,--,--,1837000000.0,--,1837000000.0,646000000.0,2483000000.0,--,2483000000.0,--,0.59,0.59,20170429
