报告期,经营活动产生的现金流量*,收到原保险合同保费取得的现金,收到再保业务现金净额,收到其他与经营活动有关的现金,保户储金净增加额,拆入/拆出资金净增加额,经营活动现金流入差额(特殊报表科目),经营活动现金流入差额(合计平衡项目),经营活动现金流入小计*,支付原保险合同赔付款项的现金,支付给职工以及为职工支付的现金,拆入/拆出资金净减少额,支付手续费的现金,支付的各项税费,支付其他与经营活动有关的现金,支付保单红利的现金,投资活动现金流出差额(合计平衡项目),经营活动现金流出差额(合计平衡项目),经营活动现金流出小计*,经营活动产生的现金流量净额差值(合计平衡项目),经营活动产生的现金流量净额*,投资活动产生的现金流量*,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,收到其他与投资活动有关的现金,投资活动现金流入差额(特殊报表科目),投资活动现金流入差额(合计平衡项目),投资活动现金流入小计*,投资支付的现金,质押贷款净增加额,购建固定资产、无形资产和其他长期资产支付的现金,支付其他与投资活动有关的现金,投资活动现金流出差额(特殊报表科目),投资活动现金流出差额(合计平衡项目),投资活动现金流出小计*,投资活动产生的现金流量净额差额(合计平衡项目),投资活动产生的现金流量净额*,筹资活动产生的现金流量*,吸收投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入差额(特殊报表科目),筹资活动现金流入差额(合计平衡项目),筹资活动现金流入小计*,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出差额(特殊报表科目),筹资活动现金流出差额(合计平衡项目),筹资活动现金流出小计*,筹资活动产生的现金流量净额差额(合计平衡项目),筹资活动产生的现金流量净额*,汇率变动对现金的影响*,现金及现金等价物净增加额*,期初现金及现金等价物余额,期末现金及现金等价物余额,补充资料*,净利润,加:资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,待摊费用减少,预提费用增加,处置固定、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,间接法-经营活动现金流量净额差值(特殊报表科目),间接法-经营活动现金流量净额差值(合计平衡项目),间接法-经营活动产生的现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减:现金的期初余额,加:现金等价物的期末余额,减:现金等价物的期初余额,加:间接法-现金净增加额差额(特殊报表科目),间接法-现金净增加额差额(合计平衡项目),间接法-现金及现金等价物净增加额,公告日期#
20200630,--,146578000000.0,--,-2548000000.0,--,--,--,--,144030000000.0,70962000000.0,12092000000.0,--,18551000000.0,6665000000.0,16971000000.0,378000000.0,--,--,126364000000.0,745000000.0,17666000000.0,-25572000000.0,60969000000.0,11851000000.0,59000000.0,--,--,--,73473000000.0,97544000000.0,234000000.0,1283000000.0,-16000000.0,--,--,99045000000.0,--,-25572000000.0,--,--,--,0.0,--,--,--,20644000000.0,--,1755000000.0,--,251000000.0,--,-946000000.0,--,21590000000.0,20000000.0,13704000000.0,0.0,13704000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200822
20200331,--,145215000000.0,--,4428000000.0,--,--,--,--,149643000000.0,59098000000.0,12203000000.0,--,16746000000.0,4777000000.0,49038000000.0,944000000.0,--,--,147678000000.0,4872000000.0,1965000000.0,-15230000000.0,105093000000.0,10786000000.0,58000000.0,--,--,--,115937000000.0,129104000000.0,73000000.0,1939000000.0,51000000.0,--,--,131167000000.0,--,-15230000000.0,--,--,--,8000000000.0,--,--,--,8000000000.0,--,305000000.0,2952000000.0,239000000.0,--,3496000000.0,--,4504000000.0,27000000.0,-8734000000.0,76984000000.0,68250000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200430
20191231,--,162584000000.0,--,-2985000000.0,--,--,--,--,159599000000.0,85909000000.0,8990000000.0,--,18818000000.0,4017000000.0,24890000000.0,371000000.0,--,--,139160000000.0,-3835000000.0,20439000000.0,10654000000.0,69861000000.0,9142000000.0,53000000.0,--,--,--,79056000000.0,65381000000.0,323000000.0,2632000000.0,66000000.0,--,--,68402000000.0,--,10654000000.0,--,--,--,--,--,-15913000000.0,--,-15913000000.0,8000000000.0,1452000000.0,0.0,316000000.0,--,9768000000.0,--,-25681000000.0,23000000.0,5435000000.0,0.0,5435000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20200328
20190930,--,123006000000.0,--,3812000000.0,--,--,--,--,126818000000.0,71818000000.0,18134000000.0,--,16126000000.0,3887000000.0,6359000000.0,639000000.0,--,--,121695000000.0,4732000000.0,5123000000.0,-29046000000.0,31130000000.0,11105000000.0,153000000.0,--,--,--,42388000000.0,71086000000.0,181000000.0,150000000.0,17000000.0,--,--,71434000000.0,--,-29046000000.0,--,--,--,--,--,--,--,--,--,4449000000.0,0.0,-2024000000.0,--,3225000000.0,--,16062000000.0,18000000.0,-7843000000.0,0.0,-7843000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20191030
20190630,--,135654000000.0,--,1875000000.0,--,--,--,--,137529000000.0,67298000000.0,9569000000.0,--,16240000000.0,5438000000.0,17099000000.0,251000000.0,--,--,114662000000.0,-1233000000.0,22867000000.0,-5810000000.0,54464000000.0,10705000000.0,52000000.0,--,--,--,65221000000.0,68879000000.0,282000000.0,1876000000.0,-6000000.0,--,--,71031000000.0,--,-5810000000.0,--,--,--,--,--,--,--,--,--,1897000000.0,-4487000000.0,2661000000.0,--,71000000.0,--,-71000000.0,68000000.0,17054000000.0,0.0,17054000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190824
20190331,--,143582000000.0,--,3489000000.0,--,--,--,--,147071000000.0,67822000000.0,13148000000.0,--,16642000000.0,4057000000.0,49672000000.0,530000000.0,--,--,158692000000.0,6821000000.0,-11621000000.0,17903000000.0,74433000000.0,10121000000.0,98000000.0,--,--,--,84652000000.0,65954000000.0,185000000.0,596000000.0,14000000.0,--,--,66749000000.0,--,17903000000.0,--,--,--,--,--,--,--,--,252000000.0,633000000.0,4606000000.0,252000000.0,--,5491000000.0,--,-5491000000.0,-54000000.0,737000000.0,61601000000.0,62338000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190430
20181231,--,145644000000.0,--,-283000000.0,--,--,--,--,142649000000.0,75517000000.0,12813000000.0,--,18614000000.0,3633000000.0,14699000000.0,537000000.0,--,--,128797000000.0,2984000000.0,13852000000.0,-4471000000.0,55531000000.0,9190000000.0,78000000.0,--,--,--,64799000000.0,66369000000.0,233000000.0,2660000000.0,8000000.0,--,--,69270000000.0,--,-4471000000.0,--,--,0.0,0.0,--,340000000.0,--,6188000000.0,6000000000.0,1915000000.0,--,--,--,7915000000.0,--,-1727000000.0,-21000000.0,7633000000.0,0.0,7633000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20190323
20180930,--,111123000000.0,1397000000.0,2474000000.0,--,--,--,--,114994000000.0,69280000000.0,11042000000.0,--,23724000000.0,4435000000.0,10436000000.0,1008000000.0,--,--,120850000000.0,925000000.0,-5856000000.0,296000000.0,37892000000.0,6757000000.0,147000000.0,--,--,--,44796000000.0,43097000000.0,213000000.0,1098000000.0,92000000.0,--,--,44500000000.0,--,296000000.0,--,--,0.0,0.0,1742000000.0,1742000000.0,--,1742000000.0,600000000.0,1960000000.0,--,--,--,2560000000.0,--,-818000000.0,17000000.0,-6361000000.0,0.0,-6361000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181115
20180630,--,118619000000.0,--,638000000.0,--,--,--,--,120572000000.0,60255000000.0,8456000000.0,--,21506000000.0,9333000000.0,15875000000.0,627000000.0,--,--,116202000000.0,150000000.0,4370000000.0,-18825000000.0,11409000000.0,10527000000.0,111000000.0,--,--,--,22047000000.0,39908000000.0,296000000.0,616000000.0,52000000.0,--,--,40872000000.0,--,-18825000000.0,--,--,--,--,9126000000.0,--,--,39726000000.0,--,3024000000.0,--,--,--,19024000000.0,--,20702000000.0,183000000.0,6430000000.0,0.0,6430000000.0,--,6556000000.0,748000000.0,514000000.0,127000000.0,--,--,--,--,--,293000000.0,--,-12076000000.0,--,--,--,2571000000.0,-5675000000.0,--,12467000000.0,--,5525000000.0,--,--,--,-2953000000.0,0.0,10725000000.0,0.0,--,--,6430000000.0,20180828
20180331,--,139925000000.0,--,959000000.0,--,--,--,--,140884000000.0,67143000000.0,12005000000.0,--,21722000000.0,4573000000.0,60341000000.0,1211000000.0,--,--,170053000000.0,3058000000.0,-29169000000.0,8393000000.0,82418000000.0,8197000000.0,27000000.0,--,--,--,90642000000.0,81265000000.0,115000000.0,742000000.0,127000000.0,--,--,82249000000.0,--,8393000000.0,--,--,--,--,2455000000.0,--,--,2455000000.0,--,548000000.0,--,--,--,548000000.0,--,1907000000.0,-51000000.0,-18920000000.0,72819000000.0,53899000000.0,--,7394000000.0,147000000.0,528000000.0,105000000.0,--,--,--,--,--,194000000.0,--,-10325000000.0,--,--,--,-34374000000.0,-3139000000.0,--,9146000000.0,--,-30324000000.0,--,--,--,32791000000.0,25770000000.0,21245000000.0,47186000000.0,--,--,-18920000000.0,20181029
20171231,--,126673000000.0,--,1209000000.0,32000000.0,--,--,--,127174000000.0,68267000000.0,10468000000.0,--,22385000000.0,4642000000.0,10549000000.0,817000000.0,--,--,119837000000.0,2709000000.0,7337000000.0,2527000000.0,77477000000.0,13631000000.0,81000000.0,--,-90000000.0,--,91099000000.0,86103000000.0,--,1884000000.0,585000000.0,--,--,88572000000.0,--,2527000000.0,--,--,--,0.0,--,--,--,8189000000.0,--,1802000000.0,--,--,--,1213000000.0,--,6976000000.0,-1000000.0,16839000000.0,0.0,16839000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181029
20170930,--,102413000000.0,--,1944000000.0,404000000.0,--,--,--,105501000000.0,61869000000.0,10918000000.0,--,16542000000.0,5928000000.0,14648000000.0,972000000.0,--,--,109947000000.0,-930000000.0,-4446000000.0,1758000000.0,22391000000.0,8134000000.0,93000000.0,--,-64000000.0,--,30554000000.0,28379000000.0,--,365000000.0,52000000.0,--,--,28796000000.0,--,1758000000.0,--,--,--,--,--,--,--,2187000000.0,--,3314000000.0,--,--,--,3903000000.0,--,-1716000000.0,-134000000.0,-4538000000.0,0.0,-4538000000.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20181115
